user,text,date,location,fav_count,re_count,no_followers,hashtags
SriY20792290,@Pogibry @DadShammdad A bad person for it because by not taking the vaccine not only is he leaving himself more sus… https://t.co/BjyYna0Xwk,2021-06-18 12:45:54,,0,0,0,[]
jninety67,@DarthWinston @MarcusH4366 you acknowledge you were wrong abut him saying the pandemic was over? What do think of t… https://t.co/0ElKDgm68q,2021-06-18 12:42:37,,0,0,1,[]
pi_lizzie,@Alex_Verbeek I’m amazed &amp; perplexed that people need an incentive or reward for taking the Covid vaccine. Isn’t it… https://t.co/jlEJAwNQJ4,2021-06-18 12:40:02,Left my ❤️ n N. O. ⚜️,1,0,489,[]
thenewsyard,Rohingya refugees struggle for vaccine in COVID-hit India | Coronavirus pandemic News https://t.co/ADOkefgude,2021-06-18 12:39:57,United States,0,0,201,[]
IMMikhailHafiz,"""In a reproach to [PM] Muhyiddin Yassin’s handling of the Covid-19 pandemic, the palace called for reducing bureauc… https://t.co/XgvOL0nUoS",2021-06-18 12:36:30,Malaysia,1,0,6714,[]
Automobilnews1,Rohingya refugees struggle for vaccine in COVID-hit India | Coronavirus pandemic News – EAST AUTO NEWS https://t.co/cGXAvMRVY7,2021-06-18 12:35:42,,0,0,166,[]
MichaelBaum11,"@skjask The anti-Semitic virus is spreading like the COVID pandemic. Washing your hands of it or social distancing,… https://t.co/9qLefgGx7F",2021-06-18 12:33:49,London,2,0,1983,[]
Ohioans4C,Please if you have not been vaccinated get the vaccine. This pandemic is still going. You can find more information… https://t.co/R0YTcjfmEG,2021-06-18 12:32:05,"Ohio, USA",0,0,176,[]
Contagion_Live,"We sat down with Lisa Dunkle, global medical lead for @Novavax #COVID19 vaccine, to discuss its role in the effort… https://t.co/q1STRUW2IH",2021-06-18 12:26:56,"Cranbury, NJ",1,1,6254,['COVID19']
SonghaiAdvisory,#Tanzania has now applied for #Covid vaccine supplies as it looks to catch up on combating the pandemic. It's also… https://t.co/CqrpB89L98,2021-06-18 12:26:00,"Accra, Lagos, London",0,0,1043,"['Tanzania', 'Covid']"
TheRadioTFI,The latest on the Covid-19 pandemic in the US https://t.co/lVmjcAkc9v,2021-06-18 12:24:35,"Queens, NY - Worldwide",0,0,149,[]
MeloniFulvio,The latest on the Covid-19 pandemic in the US https://t.co/16J3OGySAQ,2021-06-18 12:24:35,"Toronto, Ontario",0,2,35035,[]
missksp,"https://t.co/dyjvoN3V3s

But that’s discrimination? Tried to warn them, they will have their turn.

#vaccinated… https://t.co/X8bAFstYms",2021-06-18 12:23:07,Freedom ,0,0,274,['vaccinated']
RobShiveley,Americans Welcomed Back to Europe as Covid-19 Restrictions Ease — European Union opens up in time for the critical… https://t.co/R7zJBaCr2I,2021-06-18 12:22:48,"Portland, OR",0,0,7599,[]
organisehq,An NHS worker in the Organise network is calling on the UK government to support a COVID vaccine patent waiver - so… https://t.co/or4vk1AEcH,2021-06-18 12:20:54,United Kingdom,12,7,2265,[]
PriapusIQ,"🔹 AstraZeneca welcomes court ruling on supply of its covid-19 vaccine to Europe

🔹 AstraZeneca now looks forward to… https://t.co/wFwpPwmjZH",2021-06-18 12:18:31, Subscribe To PiQ 👉,2,0,26497,[]
press24newslive,Rohingya refugees struggle for vaccine in COVID-hit India | Coronavirus pandemic News https://t.co/sGHf05vh3p,2021-06-18 12:18:00,"Press24 News,Gomti Nagar,LKO",0,0,161,[]
MiriamDiPaola16,"I've just signed up to follow the emergency Summit for #VaccineInternationalism.   A powerful new alliance, convene… https://t.co/adGc497XNf",2021-06-18 12:16:41,"Rome, Lazio",0,0,266,['VaccineInternationalism']
LatestN72062740,Rohingya refugees struggle for vaccine in COVID-hit India | Coronavirus pandemic News https://t.co/Cl022wcqwa,2021-06-18 12:14:56,USA,0,0,52,[]
Arjun_khajuria_,"Covid 19 Pandemic and Vaccination in India || Covishield || Covaxin || Sputnik V || Novavax || 

Script , Voice ove… https://t.co/5JcrRKFgJ3",2021-06-18 12:11:54,"New Delhi, India / Udhampur",0,0,595,[]
Char_GZR,@LynzforCongress Our hokey governor just signed a bill limiting local governments ability to respond to health cris… https://t.co/8FSQScqZAl,2021-06-18 12:05:59,USA,0,0,1060,[]
dailystarnews,The resolution particularly called for reducing the health risk of the health workers as well as salaries and allow… https://t.co/b9E4uz6G5c,2021-06-18 12:01:55,Bangladesh,6,2,982015,[]
Omega2700Warren,The latest on the Covid-19 pandemic in the U.S. https://t.co/ApHXtY5zNB via @Yahoo Each day million chance death or… https://t.co/lRLFgyxcGE,2021-06-18 12:01:11,,0,0,0,[]
sanjaygupta_eng,"As #India is battling the pandemic with rapid #vaccination on the national scale, it is crucial to protect the auth… https://t.co/0rY0tu8Sjc",2021-06-18 11:59:32,"New Delhi, India",3,0,255,"['India', 'vaccination']"
newhardpharmacy,"The COVID-19 vaccine is free for all people living in the United States, regardless of immigration or health insura… https://t.co/Te7ooBO9wi",2021-06-18 11:55:02,"1001 Main St. Northampton, PA",0,0,228,[]
iitdelhi,"Link: https://t.co/QxqPkY7Ppm 
Event number: 184 747 6492
Event password: 2021 (if required)

In this lecture, Prof… https://t.co/1U5CVZO1CI",2021-06-18 11:53:59,New Delhi,10,2,69776,[]
cjpindia,"CJP takes a deep dive into India's #Covid_19 #vaccine policy, how it has evolved and what are the current challenge… https://t.co/gLg52LRFEX",2021-06-18 11:47:13,"Mumbai, India",1,2,7350,"['Covid_19', 'vaccine']"
IreneClarke3,“Why should the knowledge that is required to end the pandemic be kept secret?” https://t.co/I8wqxjHbdi by @paulabowd,2021-06-18 11:37:45,"Ontario, Canada",0,1,262,[]
StSenka,@bobfunn @GongGasGirl @nzherald Antipodes aced the pandemic until the vaccines came onto the scene. Inconceivable h… https://t.co/Se6ALf40RA,2021-06-18 11:36:16,EU🇪🇺,0,0,8801,[]
hxhassan,"And the perfect Friday and weekend read, on experiencing ‘post’-pandemic Disney. 

What do you do when you get a CO… https://t.co/oj9QyPYWai",2021-06-18 11:36:15,Email: hhassan@newlinesmag.com,2,0,112964,[]
lise_latulippe,"ABC News reports that Garza is urging others not to follow his lead, though commenters on that media outlets websit… https://t.co/KSH7B0Kxua",2021-06-18 11:36:06,Brampton.Ont,0,0,2190,[]
lise_latulippe,"Huang, who was one of the physicians who saved Garza, said it was “almost miraculous” that everything from finding… https://t.co/E1cMXFXStp",2021-06-18 11:32:59,Brampton.Ont,0,0,2190,[]
uniofglos,"#PositiveNews, People aged 18+ can now book their #Covid19 vaccine in England 🙌🎉

We advise all students to take up… https://t.co/kXVOzYIMQI",2021-06-18 11:30:05,Cheltenham/Gloucester,4,3,33901,"['PositiveNews', 'Covid19']"
pluc_tv,Why getting vaccinated is crucial for fighting the COVID pandemic and what are the ways to build vaccine confidence… https://t.co/RwtANxKMJ8,2021-06-18 11:30:00,"New Delhi, India",0,1,3058,[]
lise_latulippe,"A double lung transplant later, a 43-year-old Texas man who didn’t think he needed a COVID vaccination is now hopin… https://t.co/Jd0YN2LQTH",2021-06-18 11:28:08,Brampton.Ont,0,0,2190,[]
Empress_Kosem,"Yes, after bombing their covid test centre &amp; killing a top doctor, Israel decided to send their nearly expired dose… https://t.co/VfDxXvdrBk",2021-06-18 11:25:42,,7,4,79,[]
NutritionClinic,Commenters expressed frustration over the fact that Garza undermined the dangers of the pandemic in the first place… https://t.co/gqhb0FHugE,2021-06-18 11:24:19,,0,0,330,[]
SPSHospital,The vaccine works as a preventive measure to slow the surging pandemic. if you have been vaccinated you are unlikel… https://t.co/a5i00DmEjX,2021-06-18 11:19:12,"Ludhiana, India",1,0,405,[]
LitigatorLegg,Law student sues school over COVID-19 vaccine and pandemic-related protocols https://t.co/01F2jFVta1,2021-06-18 11:18:20,"UNSW Law, Sydney, Australia",0,0,1087,[]
joanaffilipe,"I've just signed up to follow the emergency Summit for #VaccineInternationalism.   A powerful new alliance, convene… https://t.co/FUazEGmbA8",2021-06-18 11:12:12,"Lisboa, Portugal",0,0,193,['VaccineInternationalism']
EricKlinenberg,"The virus is not the only cause of pandemic deaths. There are social sources, too, and segregation is especially le… https://t.co/AhigIg1nGr",2021-06-18 11:12:09,New York City,4,1,17772,[]
macbeestje,“Why should the knowledge that is required to end the pandemic be kept secret?” https://t.co/fe4AwuDiMz by @paulabowd,2021-06-18 11:10:28,,0,0,737,[]
mikemorganreo,"As vaccination levels continue to rise in the U.S. and around the world, countries that had been off limits to fore… https://t.co/Rb0y5UvOgn",2021-06-18 11:02:24,Columbus OH,1,0,11363,[]
CCTV,China and Africa's joint fight against the COVID-19 pandemic is illustrative of a strong relationship built on mutu… https://t.co/yMwVzHFxrP,2021-06-18 11:00:25,Beijing,12,4,1024164,[]
vxxneko,"Let me speak about something that I find really hard to mention. With regards to this pandemic and all, rn I don't… https://t.co/LoKhwWfcDI",2021-06-18 11:00:15,"Seoul, Republic of Korea",0,0,1262,[]
RealPhatsBlog,"Covid Live Updates: China Nears a Billion Vaccinations
#Europe
#China
#AsiaPacific
#IndoChina
#SouthAmerica… https://t.co/LrhtXvDxGK",2021-06-18 10:56:49,North America,1,0,6698,"['Europe', 'China', 'AsiaPacific', 'IndoChina', 'SouthAmerica']"
Ms_Multicolor,"I've just signed up to follow the emergency Summit for #VaccineInternationalism.   A powerful new alliance, convene… https://t.co/3ZXPGvx4QW",2021-06-18 10:45:39,future ExNeoLiberal world,0,0,1912,['VaccineInternationalism']
PressHerald,"More than 100,000 sign up for shot at nearly $1 million on first day of vaccine sweepstakes

@joelawlorph has your… https://t.co/nz5pcJ7fqX",2021-06-18 10:43:22,"Portland, Maine",5,2,94009,[]
_Venabme,Law student sues school over COVID-19 vaccine and pandemic-related protocols https://t.co/w7niYwKD5B,2021-06-18 10:40:37,Probably on a plane ,0,0,1385,[]
Halley1001,@DaveSmithSkvn @michaelzlin And yet we hear good results from Serrana on Sinovac. No vaccine is inferior to another… https://t.co/uFiQyQbHiF,2021-06-18 10:38:14,,0,0,12,[]
Schrades,"""At present rates of vaccination, the pandemic will continue to rage until at least 2024.""
Vaccine nationalism is k… https://t.co/WzWRv9Fme0",2021-06-18 10:29:34,"Dakar, Senegal",1,0,287,[]
JamesMorris,In less that 200 days we have been able to offer every adult across the country a Covid vaccine. Thank you again to… https://t.co/zCp8f8DgFk,2021-06-18 10:29:10,Halesowen & Rowley Regis,5,1,8661,[]
earsinfingers,"IP rights more important for @EUCouncil than vaccine distribution

""...voluntary solutions for the sharing of IP, k… https://t.co/MZI0N0GT8B",2021-06-18 10:23:09,The great unknown,1,0,505,[]
ACTF_India,#COVID19 #vaccine are the strongest tools at our disposal in this fight against the #coronavirus #pandemic. #Delhi… https://t.co/T0Vd9aJ1BJ,2021-06-18 10:21:37, New Delhi !India,3,0,267,"['COVID19', 'vaccine', 'coronavirus', 'pandemic', 'Delhi']"
Halley1001,@austinedal1 And yet we hear good results from Serrana on #Sinovac. For the people of Brazil your so called inferio… https://t.co/H4KBkyLmbj,2021-06-18 10:16:41,,1,0,12,['Sinovac']
ColeStangler,The US says it's leading the international fight against the pandemic... but tough sanctions on Cuba and Venezuela… https://t.co/AamFrVD5wU,2021-06-18 10:13:06,"Paris, France",491,113,6945,[]
ProgIntl,BREAKING 🇺🇸 v. 🇨🇺🇻🇪: US sanctions on Cuba and Venezuela hamper the global fight against Covid-19 — and new polling… https://t.co/o9WzbYWMQK,2021-06-18 10:12:57,,214,78,71728,[]
OdonnellSonesco,Law student sues school over COVID-19 vaccine and pandemic-related protocols https://t.co/dfcry7ATYt,2021-06-18 10:11:35,United States,0,0,99,[]
pawelwargan,BREAKING: Polling commissioned by the @ProgIntl shows that a majority of US voters supports suspending sanctions on… https://t.co/NfO9CbxhMA,2021-06-18 10:10:37,"Berlin, Germany",5,0,3825,[]
RobbertSocial,@georgevanhouts Dr. Robert Malone is the inventor of mRNA Vaccine technology. Mr. Steve Kirsch is a serial entrepre… https://t.co/K19qcCASCF,2021-06-18 10:08:05,,7,3,42,[]
rithika_sk9,This emergency Summit for #VaccineInternationalism is taking place today for a simple goal: to end the pandemic by… https://t.co/8xcmt0bVU3,2021-06-18 10:02:38,,0,0,207,['VaccineInternationalism']
RKCasting,Ray Knight Casting supporting artists... have you had your vaccine/s yet? Please send us your Covid cert - #covid… https://t.co/TxBPpEBDmP,2021-06-18 10:00:03,"Elstree Studios, UK",0,0,7229,['covid']
ExBulletinUk,"As India changes its COVID vaccine policy, the lack of shocks remains Coronavirus pandemic news https://t.co/KsddiupG6e",2021-06-18 09:57:24,UK,0,0,341,[]
ResearchHumber,"Humber NHS Research Team @ResearchHumber
#Red4Research 

Reflections on the COVID-19 pandemic... 

Vital COVID-19 s… https://t.co/ZLLMe3IuAp",2021-06-18 09:55:00,Yorkshire and Humber UK,8,0,604,['Red4Research']
srlcare,Have got both the shots of COVID-19 vaccine and yet worried about your immunity against the virus? Be sure with the… https://t.co/VQuV7LrD5N,2021-06-18 09:44:54,India,17,0,4059,[]
doobyferkin,"I've just signed up to follow the emergency Summit for #VaccineInternationalism.   A powerful new alliance, convene… https://t.co/vjyx0p1pqw",2021-06-18 09:29:59,weh antiok khosrow,0,0,275,['VaccineInternationalism']
ivor_bacon,"@valoakley25 We're alive and kicking, and not afraid of the common cold. Covid exists but pandemic is a hoax to bri… https://t.co/xocrHLiz8B",2021-06-18 09:26:33,,1,0,366,[]
MeganMinelli,What is the definition of a 'pandemic' in individual countries?  Is Australia truly in the midst of a 'pandemic' wh… https://t.co/NW09iQ6iTX,2021-06-18 09:23:47,"Wherever, Australia",2,0,1124,[]
seoungho7314,"@SkyNews Ivanka Trump ⬇️
This afternoon, I gratefully received my second dose of the COVID-19 vaccine. Getting full… https://t.co/fw8uj4C1Lg",2021-06-18 09:15:45,대한민국 대구,0,1,922,[]
ChubbyPerky,"Nagtaka pa tayo why they're failing miserably in handling this pandemic. Truth is, they don't f-ing care whether we… https://t.co/n7AjNbRSuS",2021-06-18 09:11:22,,1,0,71,[]
oxfordanalytica,"#Prospects2021 - #COVID19 vaccination, restrictions and challenges. We foresee a two-speed pandemic where high-inco… https://t.co/aERx0ZDgTW",2021-06-18 09:01:08,"Oxford, UK",0,0,11866,"['Prospects2021', 'COVID19']"
FPD_SA,The COVID vaccine gives us and our elders a stronger chance to fight the virus. Register everyone you know over 60… https://t.co/aYuPxx5lIo,2021-06-18 09:00:53,South Africa,1,1,9362,[]
LatestN72062740,"As India switches COVID vaccine policy, shortage of jabs remains | Coronavirus pandemic News https://t.co/xRUD24ToDB",2021-06-18 08:59:11,USA,0,0,52,[]
suecoo66,@I_want_a_coffee @GreggsOfficial @CostaCoffee And we also need to get back to normal life and learn to live with it… https://t.co/vYAWrmwZTF,2021-06-18 08:54:54,Essex,0,0,537,[]
Ysabeluna,"@minibtweet @osmarjardim @beezknez Yay, that's good to know Bev. My second jab is 8th July.
What vaccine did you &amp;… https://t.co/7DG3oPguMY",2021-06-18 08:53:01,Global Citizen,1,1,947,[]
FabianLeedsNE,All adults over the age of 18 can now book their vaccine. This is our way out of the pandemic so please take up thi… https://t.co/uG2lxqQHbD,2021-06-18 08:40:47,"Leeds, England",12,2,6408,[]
suhailvdkkd,"@shailajateacher is participating.

 The emergency Summit 4 #VaccineInternationalism.   A powerful new alliance, co… https://t.co/cWPKXNT1U4",2021-06-18 08:31:09,,0,0,123,['VaccineInternationalism']
StevieLawrence1,@ianlovelandUK @NicholasTyrone The 'Vaccine bounce' is an excuse for Labour not making headway during a pandemic wh… https://t.co/GJ4mLoecOv,2021-06-18 08:18:22,,0,0,519,[]
JohnsonsSolicit,"I've just signed up to follow the emergency Summit for #VaccineInternationalism.   A powerful new alliance, convene… https://t.co/EiZw4DDGZW",2021-06-18 08:17:40,"Oldham, England",0,0,2794,['VaccineInternationalism']
wood296,@FreedomIsrael_ In UK. Emergency measures allow roll out of experimental vaccine can only be done under 'pandemic'… https://t.co/a0sRLkq8tN,2021-06-18 08:13:27,Sheffield South Yorkshire,0,0,75,[]
wood296,@SusieCoughlan Emergency measures allow roll out of experimental vaccine can only be done under 'pandemic' rules. A… https://t.co/VqbQD7jvs1,2021-06-18 08:11:58,Sheffield South Yorkshire,0,0,75,[]
AfricaMediaHub,TRANSCRIPT AVAILABLE now from yesterday's digital press briefing on the global response to the COVID-19 pandemic in… https://t.co/B2T17K4YBo,2021-06-18 08:07:13,,0,1,30863,[]
sgloscouncil,Unsure whether to have the Covid vaccine? Shiv Sama explains why he thinks it is our best route out of the pandemic… https://t.co/c5dSMI5aDZ,2021-06-18 08:01:48,South Gloucestershire,0,0,11042,[]
KRuHA_Indonesia,"The emergency Summit for #VaccineInternationalism.   A powerful new alliance, convened by @ProgIntl, is coming toge… https://t.co/kZPIuUi0kT",2021-06-18 08:01:37,INDONESIA,0,0,3211,['VaccineInternationalism']
Gurubhat_,"#LargestVaccinationDrive
26.6 cr Covid vaccine doses administered in India, a major landmark of Modi Govt to contro… https://t.co/iVKGh4pquU",2021-06-18 08:00:58,India,0,0,4235,['LargestVaccinationDrive']
iShujaAhmedCh,"#India: #BharatBiotech submits anti-Covid vaccine data to WHO

#Covaxin vaccine dossier to be completed and taken u… https://t.co/3iYYIMjxdk",2021-06-18 07:58:25,"Dubai, UAE",0,0,371,"['India', 'BharatBiotech', 'Covaxin']"
calvincasino,https://t.co/7bEbVTIMrE Covid 19 vaccine is not something that you should be worried. What you should be worried is… https://t.co/hQvGbD5Q5D,2021-06-18 07:58:23,London England,2,1,1506,[]
DrJDrooghaag,"🔵 COVID-19 as it happens

🇪🇺 #EU #EuropeanUnion #Europe

#COVID19 #Healthcare #Leadership #pandemic #vaccine… https://t.co/H7qeZrrDtL",2021-06-18 07:49:29,European Union 🇪🇺,3,2,34436,"['EU', 'EuropeanUnion', 'Europe', 'COVID19', 'Healthcare', 'Leadership', 'pandemic', 'vaccine']"
DrJDrooghaag,"🔵 COVID-19 as it happens in #G7 countries

🇬🇧 #UnitedKingdom #UK #GreatBritain #GB 
🇮🇹 #Italy
🇺🇸 #UnitedStates #US… https://t.co/W9nxp3DQhi",2021-06-18 07:46:43,European Union 🇪🇺,2,2,34436,"['G7', 'UnitedKingdom', 'UK', 'GreatBritain', 'GB', 'Italy', 'UnitedStates', 'US']"
ResearchHumber,"#Red4Research

Reflections on the COVID-19 pandemic...

Throughout the pandemic, team members from @ResearchHumber… https://t.co/ai84LUSBfr",2021-06-18 07:46:41,Yorkshire and Humber UK,8,1,604,['Red4Research']
